pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,is_exoplanet
2458837.477,48.5338626,6.137,4730.0,7.9008,2.2453,341.0,10.1374,158.493,5937.0,4.44855,1.03,0
2459531.564,45.5221456,4.3839392,3028.545328,9.7055757,51.0073705,681.5974916,7.4098,79.6682,6303.91,4.11765,1.61034,1
2459439.215,29.0902271,4.6769826,37562.33327,12.1826517,2.600601,323.8830195,12.5826,128.438,3854.0,4.63619,0.617863,1
2459139.178,10.0205998,5.7591694,8218.144287,11.7679183,211.7916534,972.9644217,9.6411,157.963,6038.0,4.35513,1.27527,1
2459145.468,3.0566277,2.3926375,12517.52035,12.5182693,606.6634527,1265.775565,13.2554,623.232,5735.0,4.41,1.03865,1
2459278.312,1.3666563,1.967,21070.0,15.437,1310.22,1676.0,13.1758,555.134,5790.4,4.44,1.02,1
2459332.043,1.6091845,1.63,13450.0,16.7675,1054.66,1587.0,13.174,960.109,6393.0,4.24,1.43,1
2459196.572,3.8404319,5.242,3580.0,12.3434,1599.92,1761.0,11.8831,715.383,5909.0,4.42,2.04,1
2459327.623,4.3247708,4.267,6380.0,17.0257,1080.87,1597.0,11.1138,564.409,6457.0,3.9,2.13,1
2458574.142,5.72226,2.648,25549.0,12.8433,37.0251,687.0,10.418,64.7414,4233.2,4.64,0.73,1
2459299.077,9.6246665,4.297,10230.0,12.3182,121.918,925.0,11.5688,310.841,5473.0,4.26,1.2,1
2459354.694,5.4774433,5.277,9010.0,20.3433,1506.5,1735.0,10.7316,538.11,6942.0,3.94,2.09,1
2458384.094,3.65688,3.542,7040.0,12.8031,903.013,1527.0,11.7083,524.993,6239.0,4.15,1.53,1
2459252.138,4.1536624,1.702,12310.0,12.7595,278.886,1138.0,11.3187,303.941,5818.8,4.24,1.09,1
2460202.793,8.1587261,4.288,15337.0,12.7393,209.118,1059.0,9.1468,89.9606,5600.0,4.50501,1.0,1
2459296.223,5.4161129,3.385,14310.0,13.3752,232.397,1087.0,13.2958,642.884,5652.0,4.36,1.1,1
2459166.298,7.8181434,4.98,3650.0,9.95177,266.851,1125.0,12.5757,679.761,5549.0,4.0,1.64,1
2459249.036,5.4053583,4.859,6770.0,13.4237,857.119,1507.0,10.5579,343.08,6410.0,4.14,1.59,1
2459252.258,3.3489038,3.3546298,10987.17477,13.011038,740.224566,1330.333793,11.8656,389.57,5711.0,4.27,1.2295901,1
2459232.244,4.1933422,1.8220996,4804.157266,11.5425702,1300.312519,1531.551784,12.2309,737.668,6405.0,4.13,1.6277601,1
2459253.248,2.2920348,3.1812507,10585.2906,13.2497142,1637.205807,1622.353794,13.1472,800.377,6208.0,4.31,1.26526,1
2459251.406,1.888231,3.6693894,4358.326088,14.4776426,14536.66267,2800.502262,12.4539,1458.83,8549.0,4.11,2.12128,1
2458655.298,1.82069,3.049,12340.0,15.6593,2440.7,1958.0,12.0457,514.555,6155.0,4.24,1.35,1
2458571.791,3.39829,2.634,4340.0,7.06633,662.808,1413.0,12.2876,477.322,6271.0,4.45,1.09,0
2459328.761,4.2337078,2.008,7690.0,19.6222,822.444,1491.0,11.3287,410.149,6333.7,4.21,1.46,1
2460200.09,3.9227122,2.555,11953.0,7.23153,235.573,1091.0,10.2499,87.5953,4800.0,4.53527,0.64,1
2459331.954,2.5441537,2.128,6780.0,10.5577,476.965,1301.0,13.2755,748.585,5652.0,4.2,1.31,1
2458604.171,5.17958,4.524,7620.0,14.829,669.018,1416.0,12.1577,663.231,6116.0,4.07,1.65,1
2459233.317,4.5768651,3.5592795,10869.49031,19.1571223,1547.101386,1599.555979,12.3213,878.521,6687.0,4.09,1.78295,1
2459229.338,4.2042078,2.124,12080.0,12.1025,355.909,1210.0,12.9264,609.838,6781.0,4.54,1.07,1
2459358.689,2.8240691,3.808,8970.0,17.7861,4913.69,2332.0,8.0552,170.696,8004.2,4.2,1.84,1
2459279.602,2.3447752,1.814,15340.0,13.4487,320.327,1178.0,11.9397,305.603,5515.0,4.39,1.04,1
2459175.373,1.3372349,1.7026098,1226.676056,3.0265786,886.9841113,1391.870113,12.3686,280.555,5111.9,4.5,0.860256,1
2459255.86,4.1117731,2.1575648,22017.88535,15.4112805,268.7176151,1032.627731,12.3353,325.377,5424.8,4.49,0.916164,1
2459061.945,2.278575,2.159825,13638.95888,14.7731999,775.8848566,1346.074411,12.3119,355.513,4879.0,4.5,1.21163,1
2459329.357,3.8537616,3.392,18650.0,14.7144,471.61,1298.0,13.1648,585.77,5697.0,4.39,1.06,1
2460206.061,0.7920646,0.466,1464.0,12.9674,1013.69,1571.0,9.1031,80.4373,5422.0,4.42223,0.98,1
2459355.488,2.8786641,2.207,8710.0,12.863,471.142,1297.0,12.1014,508.885,6017.0,4.22,1.35,1
2459331.432,3.8186276,4.282,3240.0,11.3749,1200.24,1639.0,12.0233,757.84,6090.0,3.88,2.03,1
2459228.937,5.6107737,6.3384834,6651.689917,18.3701736,1486.857896,1583.751778,11.3299,627.066,6013.5,4.17,2.21327,1
2459201.976,3.2633165,5.2814337,5011.572503,15.0902486,3163.376222,1912.746699,12.941,1342.29,6561.0,3.93,2.08347,1
2459351.553,4.5111234,4.525,11170.0,18.5483,1085.35,1599.0,10.5288,356.391,6540.6,4.26,1.71,1
2459272.948,4.4352884,1.89,6410.0,11.2110231,196.663,1365.123239,12.2682,609.128,6245.0,4.24,1.38,1
2459167.711,2.3506186,2.369,15940.0,12.801,570.233,1361.0,11.7076,279.485,5593.0,4.46,0.97,1
2459989.042,0.9466787,1.09,16490.0,14.6661,1220.35,1646.0,12.4933,415.135,5707.0,4.39,1.07,1
2459308.613,2.8970202,4.1502336,3080.923931,,631.5687933,1278.571193,8.2376,3847.17,8862.0,4.1,,0
2460198.832,4.8996461,3.07,10957.0,15.9746,259.864,,10.248,211.877,5940.0,4.23158,1.5,1
2458326.511,1.13305,1.073,100.0,2.16887,925.999,1536.0,8.5122,153.896,5883.8,3.77,2.1,0
2460012.028,1.6563738,1.741,246.0,1.42047,1000.88,1566.0,9.8146,130.335,5614.1,4.34,1.02,0
2459285.449,6.0988471,5.408818,8857.728415,24.9943945,1423.581832,1566.626104,10.9572,525.922,7023.2,4.11,1.82219,0
2458545.661,1.57363,2.558,710.0,7.59717,18801.9,3262.0,10.6707,279.155,5342.5,4.01,1.66,0
2459338.85,10.8458712,3.379,3120.0,21.6846,878.752,1516.0,8.4672,230.033,6670.3,4.29,2.56,0
2460066.822,12.0077462,2.818,2921.0,,115.384,913.0,8.9301,,4990.7,,,0
2460013.457,3.6473383,4.4572847,162.7642577,1.9083777,1104.889375,1470.447248,10.1302,219.482,5928.0,4.24,1.47579,0
2458355.49,2.0727598,2.619,14761.0,14.2954,1414.87,1708.0,9.9696,151.068,5640.0,4.43703,1.13,1
2458599.57,1.41144,2.509,414.379,,20094.8,3316.0,8.4215,362.573,9208.0,3.85,,0
2458599.314,6.89132,5.369,5940.0,11.3151,673.704,1419.0,10.5,241.981,5488.0,4.14,1.41,0
2459359.132,0.6923563,0.803,810.0,10.6207,14950.4,3080.0,9.5187,253.478,6422.1,3.86,1.85,0
2458600.451,16.3152,1.992,2500.0,2.23088,26.312,630.0,11.1825,22.4731,3625.0,4.81,0.31,0
2458600.597,0.88958,1.844,1240.0,3.8492,4433.23,2273.0,10.4877,191.877,5586.2,4.21,1.11,0
2460083.975,14.5187891,2.897,429.0,3.60283,43.2598,714.0,9.4845,206.826,5844.8,4.13,1.79,0
2459336.01,3.2242808,4.3100077,868.6214414,8.5752112,527.6121099,1222.358054,11.0897,407.801,4866.2,,2.62415,0
2458601.344,1.76447,2.749,2640.0,27.921,17578.1,3207.0,7.185,326.628,8049.0,3.3,5.08,0
2459341.024,12.6534664,4.0982077,27095.43995,20.5105778,106.7171624,819.7441326,10.163,158.09,5394.6,3.77,1.18915,0
2459357.403,2.2778177,3.212,880.0,,95451.3,4896.0,8.177301,401.097,9096.5,,,0
2458597.351,2.6855915,2.0491187,488.2401788,3.5729712,1856.700481,1674.191806,8.5941,106.955,5796.0,4.14,1.51715,0
2458357.014,14.278122,8.6972718,827.9264426,8.3566078,91.6541814,789.1468373,7.3566,95.5483,5105.0,3.39182,2.90324,1
2460062.383,3.217824,1.735,1288.0,5.84702,227.191,1081.0,10.3345,247.145,5418.0,4.17,1.67,0
2459332.171,2.8319354,3.21,780.0,4.18335,914.113,1531.0,10.2081,205.367,5408.7,,1.48,0
2459352.186,17.0614756,3.384,2730.0,17.1048027,425.8669904,1158.612592,9.5918,437.902,9184.7,4.09,2.14183,0
2459286.205,6.0783344,4.8904528,16168.28891,16.9877965,235.1310083,998.7280008,5.666,2503.46,8719.5,4.08,1.0,0
2458571.797,1.30924,2.535,3370.0,,52079.9,4208.0,9.8678,395.582,8832.5,4.26,,0
2458356.367,10.2150168,1.9683066,994.1089045,1.4777754,7.4195034,420.9334696,9.92801,23.7262,3763.0,4.83739,0.447336,1
2458604.912,9.27898,6.514,9020.0,15.0807,1058.72,1589.0,10.9805,343.388,5898.8,4.08,1.45,0
2459288.092,6.1110945,4.2566318,1098.152672,5.873208,249.203041,1013.346762,10.3349,162.148,5725.0,4.54,1.07235,0
2459331.916,0.5646193,1.295,510.0,3.01498,8493.1,2674.0,10.361,252.81,6237.0,4.24,1.3,0
2460064.293,2.2818488,3.973,1483.0,7.2854,2351.9,1940.0,10.1854,299.378,5368.0,,2.15,0
2459309.576,3.4551479,5.7444704,5191.726001,,499.3447666,1205.646182,10.2581,1541.16,8046.5,4.12,,0
2460038.977,104.8729635,6.554,12183.0,10.223,2.75278,358.0,10.0391,102.27,5350.0,4.52347,0.88,1
2459281.711,3.7899524,5.5268401,4345.437343,11.7871267,602.1590809,1263.419453,10.1574,171.127,5579.5,4.22,1.10456,0
2460065.075,6.6570835,5.285,7164.0,14.8934,528.884,1336.0,10.1405,268.254,5805.6,4.13,1.73,0
2458546.846,4.31224,2.704,4990.0,12.3576,664.873,1414.0,10.5287,375.933,,,1.72,0
2459352.661,3.9416903,2.537,12840.0,19.6321,1460.48,1722.0,10.248,290.78,6190.4,4.15,1.48,0
2460032.219,4.0337201,3.48,2868.0,11.5159,1910.26,1841.0,10.2396,515.603,7369.0,4.27,2.22,1
2458576.434,7.72433,8.03,7120.0,20.0285,1173.53,1630.0,10.2372,422.884,6249.4,4.19,2.32,0
2458572.208,1.10833,2.288,1060.0,4.58274,4415.23,2270.0,10.186,218.438,5972.0,4.08,1.4,0
2458332.308,8.1382222,3.2797025,3852.029987,6.1757682,115.8275563,836.7056912,7.8541,44.0622,5414.0,4.438,0.951985,1
2460086.661,9.1270519,3.549,4568.0,8.34235,147.466,970.0,10.3579,175.713,5400.0,4.43,1.18,1
2460038.82,3.098367,1.963,496.0,2.47118,328.067,1185.0,10.3579,175.713,5400.0,4.43,1.18,1
2460011.151,2.3330349,3.005,2795.0,15.6213,12107.6,2951.0,10.4879,296.179,5986.5,4.32,1.56,0
2458545.266,1.79988,3.518,180.0,3.32197,6540.68,2505.0,9.0607,258.885,6136.9,3.85,2.46,0
2459194.004,6.40938,2.356,280.0,10.1474,50.0267,740.0,9.2225,485.257,4650.0,2.54,8.3,0
2458454.333,723.8345008,7.382946,3119.298369,13.1361697,1.3572621,275.2869842,8.64807,139.212,5463.0,3.77778,1.94771,0
2460177.325,52.9781419,4.7965246,6347.269096,11.4471492,30.2653161,598.2132842,8.5822,113.825,6461.8,4.35,1.33031,1
2459846.977,1134.672396,8.6844623,11679.21595,11.7582195,8.6347102,437.2015486,9.26693,109.19,5842.0,4.39929,1.0735199,1
2458631.768,11.5778362,3.8772499,217.3994918,1.5422129,99.9013415,806.3295569,5.0494,14.682,5739.0,4.51,1.02607,1
2458650.898,27.5920718,3.2743016,555.3352929,2.7050278,31.3830711,603.6616824,5.0494,14.682,5739.0,4.51,1.02607,1
2460081.126,,3.5341354,195.1972939,1.6208326,335.6075222,1091.635552,5.0494,14.682,5739.0,4.51,1.02607,1
2459716.992,3.0565259,4.145,8800.0,15.1633,1438.0,1715.0,10.6506,320.451,5981.0,4.07,1.6,1
2458956.396,2.6162769,1.134893,1120.601418,1.0972867,19.1060128,533.2271643,10.2705,15.8095,3352.0,4.8984,0.325635,1
2460497.317,4.8099755,6.696,6965.0,22.6223,2029.17,1869.0,9.63331,371.686,6417.0,3.7,2.65,1
2459712.929,3.3491408,1.207,7210.0,5.37673,31.0153,657.0,12.8387,47.3444,3223.0,4.89993,0.32,1
2460434.94,5.49826,2.04,12929.0,16.2801,232.345,,8.2057,115.605,6362.6,,1.34,0
2458958.258,7.4355709,2.3450321,1310.680316,2.2761564,26.0757607,576.3403106,8.962,27.9956,4218.9,4.67,0.622512,1
2460431.584,15.3468182,6.425,665.0,3.99579,126.052,933.0,9.6087,198.007,5588.0,3.92293,1.8,1
2460477.276,5.633477,4.132,5651.0,13.2583,588.518,1372.0,8.27468,127.774,6412.8,4.09,1.7,1
2459713.292,3.9415041,2.866,21330.0,13.8352,321.85,1179.0,10.5484,163.553,5729.0,4.52,0.92,1
2458790.849,0.4487349,2.8757897,3572.032803,5.8054498,928.877466,1408.021727,11.6484,89.3047,3975.0,4.62844,0.627144,0
2460476.023,2.8758831,3.14,3152.0,8.33267,1095.91,1602.0,7.6262,75.8643,6084.0,4.17,1.46,1
2459754.94,8.8720542,3.6593396,6144.296801,11.9849813,343.7177625,1098.17169,10.9461,335.985,6042.0,4.15,1.47996,1
2458739.508,1.46329,2.431,750.0,3.54656,3541.21,2149.0,10.5027,238.061,6168.0,4.29,1.28,0
2458739.63,0.77871,1.458,670.0,6.16036,10057.7,2789.0,10.9141,609.996,7751.0,4.0,2.25,0
2458767.197,2.57134,3.824,920.0,10.7406,5344.87,2382.0,10.9415,910.693,7125.0,3.54,3.56,0
2459106.86,51.94509,8.094,2534.0,0.705818,4.34593,402.0,12.2423,24.7894,3203.0,5.01682,0.23,0
2458768.728,2.89453,3.327,550.0,6.20845,9411.16,2743.0,10.5682,909.511,9714.0,3.98,2.68,0
2458792.095,1.37477,1.601,960.0,3.0101,1122.82,1612.0,10.4608,177.331,5825.0,4.44,1.02,0
2458768.149,2.41872,2.685,1160.0,7.23529,1660.52,1778.0,10.9518,511.22,6535.0,3.9,2.16,0
2460418.368,4.1207509,2.158,973.0,7.46471,2466.19,1963.0,10.4887,664.006,9953.0,4.09,2.38,0
2459882.348,1.4971447,2.4024159,16266.2492,16.2528494,2643.654975,1828.819919,10.996,289.668,6081.0,4.31,1.2431901,1
2460651.832,7.4072602,3.019,14765.0,14.7857,258.039,1116.0,10.4708,196.538,5887.0,4.35,1.14,0
2459704.448,13.7905315,3.301,1140.0,2.60168,29.035,646.0,10.7545,116.567,5021.6,4.6,0.76,1
2458957.042,1.62263,1.555,1630.0,4.33692,713.443,1439.0,10.0943,115.724,5016.1,,1.01,0
2459394.643,4.27808,1.9576205,1096.601354,17.8096125,528.551257,1222.901639,10.5008,583.511,4772.0,,5.2787499,0
2459875.429,3.5684459,2.934,939.0,5.87762,2297.53,1928.0,10.7633,,8124.0,,2.08,0
2458766.423,1.51567,2.281,750.0,14.18,1102.82,1605.0,10.5365,550.191,4963.0,,4.96,0
2459878.779,3.7543552,1.878,470.0,4.6716,931.407,1539.0,10.1731,385.274,8398.0,4.27,1.75,0
2458325.543,0.7363132,0.6736853,1322.546105,1.5332682,117.7581671,840.1706554,12.4312,47.7465,3358.0,4.438,0.351676,1
2460448.014,2.2657506,3.419,388.0,8.00485,18671.1,3256.0,9.8722,914.062,10125.0,3.62,4.14,0
2458766.425,1.45655,1.51,580.0,1.83776,436.167,1273.0,10.636,78.9495,4475.0,4.59,0.7,0
2458796.0,4.04163,1.719,3100.0,13.1608,304.098,1163.0,10.155,419.142,6895.0,3.87,2.36,0
2459735.853,8.8036803,2.997,8360.0,8.9006,72.699,813.0,11.5906,246.353,5701.0,4.47,0.94,1
2458601.344,1.76442,2.749,8800.0,23.0,17176.2,3189.0,8.522,326.04,9277.7,,2.26,0
2458683.417,7.7690887,2.6251447,1416.791208,2.3663308,12.6577686,481.070845,11.1806,52.9328,3700.0,4.70036,0.542573,1
2458330.097,5.6492853,4.0424046,44346.55998,26.5608527,405.0881542,1144.213679,13.4734,969.506,5963.0,4.31132,1.21025,0
2459675.695,10.3563596,3.4814933,923.942127,2.4103206,48.1191014,671.7367777,8.3745,41.9091,5149.6,4.6,0.772148,1
2459675.933,35.1257472,2.839,2066.0,3.17021,3.78846,388.0,8.3745,41.9091,5149.6,4.6,0.77,1
2459673.364,21.0153047,4.315,2072.0,3.78219,28.033,641.0,8.3745,41.9091,5149.6,4.6,0.77,1
2458820.25,6.2772478,1.5325014,910.5215536,2.5385441,105.278027,816.9663784,11.0372,151.103,5244.0,4.58339,0.800741,0
2459757.445,10.5054362,2.4850401,1320.601625,1.947929,8.2567001,432.3359777,11.642,62.3446,3742.0,4.72382,0.515547,1
2459652.834,6.0784031,2.117,1810.0,2.07448,15.739,554.0,13.3257,114.549,3630.0,4.76664,0.47,1
2458745.411,8.1490285,2.3210553,2850.679511,2.5781465,8.990204,441.633629,13.3257,114.549,3630.0,4.76664,0.466766,0
2459517.996,124.72987,7.2967692,1781.916002,3.5130935,1.7337719,292.6629465,10.8812,126.46,4902.0,4.5026,0.831423,1
2458692.8,17.664866,2.7644951,736.3925122,1.2984859,3.5982457,351.2711274,11.0788,41.9176,3746.0,4.76979,0.463205,1
2458704.29,28.1722501,3.3983448,950.5653623,1.4475246,1.9311199,300.6575117,11.0788,41.9176,3746.0,4.76979,0.463205,1
2459601.846,3.1190716,1.1585974,2964.582891,1.6229796,10.0845871,454.5004101,13.4764,48.4809,3285.0,4.98992,0.247331,1
2458687.538,6.3878202,1.4551851,5857.01647,2.041471,3.8775285,357.8973634,13.4764,48.4809,3285.0,4.98992,0.247331,1
2458712.393,1.7890217,1.9190564,391.6251669,1.6741803,554.8261181,1237.824214,11.6685,198.345,5264.0,4.59586,0.791524,0
2459626.67,19.5078657,4.603,1770.0,3.92839,61.4917,780.0,11.2011,95.3985,4316.0,4.56,0.71,0
2458899.862,0.6332593,0.8622011,1191.45972,5.3027904,4030.751248,2032.199073,9.85649,121.167,5590.0,4.45374,0.976212,0
2458654.615,2.45457,2.39,19250.0,14.183,508.468,1322.0,11.3819,236.705,5565.0,4.45,0.97,1
2458984.389,0.67249,1.801,7890.0,15.7288,14429.0,3053.0,9.78569,262.041,6647.0,4.12,1.7,1
2458687.555,32.76639,6.089,500.0,3.20531,38.3962,693.0,9.69902,182.323,6073.0,4.21,1.39,0
2460479.421,1.2680452,1.027,538.0,2.24707,504.879,1320.0,9.1597,83.1749,5477.0,4.46,0.95,0
2458984.224,5.24612,4.194,1030.0,5.61881,368.522,1220.0,10.5163,250.755,5286.9,,1.76,0
2460447.795,3.6944323,4.915,312.0,3.05838,5824.87,2433.0,8.29254,213.097,8153.0,4.09,2.11,0
2460644.061,5.3089937,5.876,531.0,3.29803,2090.71,1883.0,9.68129,239.945,6927.0,4.18,1.65,0
2458971.419,28.6620782,4.351,2600.0,12.4971,119.851,921.0,9.98272,255.917,6280.0,4.05,1.72,0
2458956.569,2.34483,1.417,370.0,4.2647,580.577,1367.0,8.63532,186.825,6398.0,3.89,2.13,0
2460442.055,7.2008611,2.03,50063.0,12.0629,9.67439,491.0,10.3978,31.4006,3606.0,4.74,0.5,1
2458795.823,5.7998189,1.014374,8567.339022,2.6346124,3.7367095,354.6027378,12.8233,32.1755,3179.0,4.99978,0.240233,1
2459767.526,3.5852284,3.0197224,16909.22854,14.5431829,547.1719916,1233.532835,12.658,511.388,5852.0,4.40684,1.06725,1
2459767.927,3.5539283,3.6341388,9368.38877,21.2028076,2276.295019,1761.679443,11.1116,515.98,6184.0,3.9042,2.0085199,1
2460505.171,5.0316347,5.265,4912.0,15.3999,1248.65,1656.0,10.1213,368.03,6350.0,3.87,2.16,1
2459391.064,1.306188,1.4177746,24746.27944,16.758883,1025.50219,1443.289405,11.7213,231.337,5489.0,4.59342,0.820181,1
2458983.745,5.5080682,2.6399995,21584.75732,10.7299795,82.2406616,768.0533689,11.733,161.4,4790.0,4.58765,0.740113,1
2458987.266,16.3413889,5.3764481,372.0970618,2.629079,86.231465,777.2060824,6.6813,36.578,5991.11,4.37711,1.12506,1
2459762.1,4.627664,2.306,6190.0,14.3694,1038.78,1581.0,9.54417,222.663,6727.6,4.22,1.55,1
2459010.828,5.0052605,4.9057646,7641.404098,13.6314528,746.902456,1333.324077,11.0269,344.05,6115.0,4.16703,1.46701,1
2460338.136,1.8468345,2.565,13237.0,16.4012,1845.3,1825.0,10.1058,231.161,6352.0,4.27,1.36,1
2459391.154,3.2440454,3.6774272,15011.9382,21.0498466,983.3097556,1428.210878,10.2025,197.572,5703.0,4.16,1.38951,1
2460496.591,9.2292078,2.817,1606.0,3.21883,37.6631,690.0,7.7945,22.6202,4406.0,4.50428,0.77,1
2460485.794,95.8531625,5.024,5975.0,5.95763,2.69104,356.0,7.7945,22.6202,4406.0,4.50428,0.77,1
2459414.395,2.7884723,2.9462464,14467.6854,13.9432645,850.6754194,1377.402036,11.3998,303.336,5833.0,4.35385,1.12956,1
2459394.594,7.8519082,1.6318726,3873.959149,2.1705803,4.8904688,379.2777558,11.7371,33.3631,3384.0,4.87998,0.34388,1
2458684.222,1.4821845,2.5956827,16269.25628,27.5079498,4005.675856,2029.031084,12.5466,772.026,6835.31,4.37191,1.31284,0
2459768.654,1.4013784,1.7042715,19735.20013,13.9977478,917.4100949,1403.655812,12.4197,298.214,4984.0,4.41028,0.934977,1
2459012.511,2.4706114,1.794486,14310.71598,13.7703405,817.5658193,1363.799199,10.854,215.32,5854.0,4.45,1.01613,1
2460453.432,18.2616878,3.434,971.0,2.85973,57.4643,767.0,8.8975,77.682,5674.0,4.49483,0.94,1
2460470.362,10.2611329,7.369,1900.0,12.2521,515.939,1327.0,8.55942,224.731,6202.0,3.63,2.78,1
2459765.04,5.8924856,3.134,4530.0,17.4655,1958.56,1853.0,9.9094,402.908,7272.0,4.0,2.13,0
2458693.423,23.48522,3.546,6020.0,14.0152,62.0856,782.0,10.6746,299.668,5930.0,4.11,1.51,0
2459768.269,2.2263798,2.863,1270.0,6.51393,2064.9,1877.0,10.4288,370.536,6446.3,4.03,1.84,0
2459014.369,15.64643,7.75,6010.0,16.1126,323.367,1181.0,10.142,277.934,5660.0,3.86,1.95,0
2459883.442,3.3772835,3.6434514,7216.496136,15.3058361,2195.787933,1745.891892,10.7053,303.006,6688.0,4.11,1.73235,1
2459391.952,2.7180835,6.1842922,329.1728205,4.2423946,3009.107559,1888.987906,9.54581,238.675,5668.0,3.76,2.1805999,0
2459768.103,3.8240826,2.5172521,10096.10986,16.0547024,1005.894626,1436.342039,10.6611,296.46,6243.0,4.24,1.38719,1
2459913.984,3.7246883,3.078,3320.0,10.8811,686.503,1426.0,10.9939,416.077,6144.0,4.02,1.74,1
2459011.05,0.67554,0.922,680.0,15.6973,7493.17,2591.0,9.87437,253.011,4872.0,,2.74,0
2459764.11,8.4249043,2.311,21600.0,15.0361,92.8193,864.0,10.7033,178.43,5756.0,4.51,0.93,0
2459758.586,8.6007557,3.304,5090.0,10.7988,81.4989,837.0,10.1669,198.473,5389.0,4.06,1.5,1
2458331.489,34.5059318,3.8206653,17387.98342,10.4625162,9.5814512,448.7222169,11.5748,177.945,5025.77,4.66348,0.801736,1
2459340.905,17.3890454,2.6516541,2971.753227,6.4840125,23.8921547,563.8759593,11.5748,177.945,5025.77,4.66348,0.801736,1
2459767.161,1.5873866,1.51,110.0,1.09083,466.553,1294.0,9.5998,73.1018,5028.0,4.55,0.81,0
2460656.816,12.9773004,4.391,997.0,7.75284,1521.69,1740.0,10.2182,315.323,6610.0,4.14,1.66,0
2459010.861,1.09333,1.975,1250.0,12.2642,2102.07,1886.0,10.879,529.49,5274.0,,3.39,0
2459441.746,23.0531698,1.228,2940.0,9.12613,7.85406,466.0,10.7791,232.304,5752.0,4.3,1.19,0
2458772.934,37.83633,5.713,8240.0,13.5094,80.1971,833.0,10.9591,310.885,6641.0,4.38,1.26,0
2460203.947,3.1385875,3.541,584.0,4.70639,17444.7,3201.0,8.735,142.018,6278.0,4.08153,1.55,0
2459011.833,1.78166,2.765,8160.0,13.9111,2772.81,,10.8181,420.268,6528.0,,1.49,0
2459011.829,1.78252,2.729,1920.0,18.6528,4451.36,2275.0,10.8642,600.502,5085.0,,3.7,0
2460311.597,0.6856225,0.751,723.0,3.35129,2492.49,1968.0,10.4929,185.849,5829.0,4.41,1.06,0
2459770.378,4.4379727,4.7176624,16222.5125,20.3565337,944.8725135,1414.044424,12.9614,881.386,5967.0,4.08,1.5696599,1
2459776.681,7.8914271,4.2653156,9822.000249,12.9299942,278.9767986,1042.345681,12.9934,722.795,5883.0,4.25,1.27992,1
2459445.304,3.5224751,3.2804955,8602.325645,15.9014832,1423.867941,1566.704813,13.1448,1021.87,6179.0,4.11,1.5817,1
2459392.687,3.024111,2.7209657,7558.641109,12.0899079,1227.384425,1509.610478,13.4633,1005.84,6041.0,4.22,1.36388,1
2459062.423,15.1689723,2.0633315,7818.547558,11.7952966,83.3855897,770.7126737,11.4864,306.063,5713.0,4.34,1.12898,1
2459611.446,260.1740061,24.0527095,4747.959592,11.3192423,3.9769164,360.169028,8.56854,116.685,5739.0,4.03,1.62762,1
2459444.707,3.5484481,4.5123025,7022.005689,15.2165016,1875.011742,1678.304455,12.7655,899.777,6295.0,4.03,1.78185,1
2459036.619,6.9067868,6.6850674,1751.777857,13.4176028,1864.97414,1676.053793,11.4057,788.317,5731.8,3.65,3.1513801,1
2460184.852,4.4617755,5.4532494,18854.64319,31.9660922,2086.018981,1723.650912,12.7222,1131.15,6354.0,4.24472,2.23892,0
2459037.565,2.1223673,1.5855365,8056.334025,12.9814367,1534.906,1596.394399,11.3996,337.064,6079.0,4.33912,1.19653,1
2460141.982,15.3419095,2.736,683.0,1.7005,14.2526,541.0,7.4259,19.5711,4669.0,4.63,0.69,1
2459036.509,1.1953968,1.5752293,1127.234456,3.5030245,2072.520318,1720.855677,11.3643,259.947,5728.0,4.4217,1.02917,1
2460148.6,4.954648,3.639,7357.0,13.0889,612.686,1386.0,9.0532,162.303,6562.0,4.24,1.47,1
2459040.905,4.9549631,5.9565174,8236.25668,18.4504689,1489.55428,1584.469315,11.117,523.756,6282.4,3.92936,1.99207,1
2459038.511,3.3771114,2.4508029,4515.155077,8.6110106,756.2609502,1337.481146,11.4513,327.602,5614.86,4.21917,1.28017,1
2460175.494,10.6953083,2.044,920.0,2.84818,66.8553,796.0,9.6878,90.7402,5272.71,3.98846,0.88,1
2459041.912,11.9124942,3.7520869,19304.2778,11.3754057,42.7254261,652.0656914,12.173,235.933,5064.0,4.53576,0.823883,1
2459037.141,2.2250514,2.3678871,13144.59006,10.0926189,470.7466523,1188.000326,13.191,414.537,5103.0,4.48023,0.883426,1
